"Fishing Day","Fish","Fishing Gear","Site","Species","Weight (kg)","Length (cm)","Scale taken (0=N, 1=Y)","Floy Tag . (0=N)","Recap Tag . (0=N)","Preserved for testing (0=N, 1=Y)","Mortality (0=N, 1=Y)","Genetics Testing . (0=N)","Notes"
39.00,1891.00,3.00,"3",6.00,0.01,7.20,,,,,,,
39.00,1892.00,3.00,"3",5.00,0.17,19.00,,178.00,,,,,
39.00,1893.00,3.00,"3",5.00,0.18,18.00,,66.00,,,,,
39.00,1894.00,3.00,"3",5.00,0.10,17.00,,180.00,,,,,
40.00,1895.00,3.00,"3",6.00,0.01,7.90,,,,,,,
40.00,1896.00,3.00,"3",6.00,0.01,7.00,,,,,,,
40.00,1897.00,3.00,"3",6.00,0.01,7.00,,,,,,,
40.00,1898.00,3.00,"3",6.00,0.01,7.60,,,,,,,
40.00,1899.00,3.00,"3",6.00,0.01,7.20,,,,,,,
40.00,1900.00,3.00,"3",6.00,0.01,7.20,,,,,,,
40.00,1901.00,3.00,"3",6.00,0.01,7.60,,,,,,,
40.00,1902.00,3.00,"3",6.00,0.01,7.50,,,,,,,
40.00,1903.00,3.00,"3",6.00,0.01,7.00,,,,,,,
40.00,1904.00,3.00,"3",6.00,0.01,7.40,,,,,,,
40.00,1905.00,3.00,"3",6.00,0.01,7.40,,,,,,,
40.00,1906.00,3.00,"3",6.00,0.01,7.20,,,,,,,
40.00,1907.00,3.00,"3",6.00,0.01,8.20,,,,,,,
40.00,1908.00,3.00,"3",6.00,0.01,7.40,,,,,,,
40.00,1909.00,3.00,"3",6.00,0.01,7.20,,,,,,,
40.00,1910.00,3.00,"3",6.00,0.01,8.00,,,,,,,
40.00,1911.00,3.00,"3",6.00,0.01,6.40,,,,,,,
40.00,1912.00,3.00,"3",6.00,0.01,7.10,,,,,,,
40.00,1913.00,3.00,"3",6.00,0.01,4.50,,,,,,,
40.00,1914.00,3.00,"3",6.00,0.01,7.20,,,,,,,
40.00,1915.00,3.00,"3",6.00,0.01,7.40,,,,,,,
40.00,1916.00,3.00,"3",6.00,0.01,8.00,,,,,,,
40.00,1917.00,3.00,"3",6.00,0.01,8.00,,,,,,,
40.00,1918.00,3.00,"3",6.00,0.01,8.20,,,,,,,
40.00,1919.00,3.00,"3",6.00,0.01,7.90,,,,,,,
40.00,1920.00,3.00,"3",6.00,0.01,7.60,,,,,,,
40.00,1921.00,3.00,"3",6.00,0.01,4.40,,,,,,,
40.00,1922.00,3.00,"3",6.00,0.01,7.20,,,,,,,
40.00,1923.00,3.00,"3",6.00,0.01,6.80,,,,,,,
40.00,1924.00,3.00,"3",6.00,0.01,6.60,,,,,,,
40.00,1925.00,3.00,"3",6.00,0.01,7.20,,,,,,,
40.00,1926.00,3.00,"3",6.00,0.01,7.10,,,,,,,
40.00,1927.00,3.00,"3",6.00,0.01,7.40,,,,,,,
40.00,1928.00,3.00,"3",6.00,0.01,7.00,,,,,,,
40.00,1929.00,3.00,"3",6.00,0.01,7.40,,,,,,,
40.00,1930.00,3.00,"3",6.00,0.01,8.10,,,,,,,
40.00,1931.00,3.00,"3",6.00,0.01,7.90,,,,,,,
40.00,1932.00,3.00,"3",6.00,0.01,7.50,,,,,,,
40.00,1981.00,1.00,"3",4.00,0.03,12.00,,,,1.00,1.00,,
40.00,1982.00,3.00,"3",6.00,0.01,8.30,,,,,,,
40.00,1983.00,3.00,"3",6.00,0.01,8.00,,,,,,,
40.00,1984.00,3.00,"3",5.00,0.14,19.00,,,,1.00,1.00,,
40.00,1985.00,3.00,"3",11.00,0.15,19.10,,,,1.00,1.00,,
40.00,1986.00,3.00,"3",3.00,0.18,23.80,,,,1.00,1.00,,
40.00,1987.00,3.00,"3",27.00,0.01,3.50,,,,,,,
40.00,1988.00,3.00,"3",6.00,0.01,6.20,,,,,,,
40.00,1989.00,3.00,"3",2.00,0.07,18.00,,139.00,,,,,
40.00,1990.00,3.00,"3",5.00,0.11,18.90,,176.00,,,,,
40.00,1991.00,4.00,"1",15.00,0.63,46.50,,472.00,,,,,"poaching"
41.00,1992.00,3.00,"1",1.00,7.06,76.20,,473.00,,,,,
41.00,1993.00,4.00,"1",1.00,2.63,59.00,,346.00,,,,,
41.00,1994.00,4.00,"1",10.00,0.01,8.40,,,,,1.00,,
41.00,1995.00,4.00,"1",10.00,0.01,8.20,,,,,1.00,,
41.00,1996.00,4.00,"1",1.00,2.73,62.00,,345.00,,,,,
41.00,1997.00,3.00,"1",23.00,0.24,47.30,,344.00,,,,,
41.00,1998.00,4.00,"1",1.00,2.42,63.10,,343.00,,,,,
41.00,1999.00,3.00,"1",5.00,0.11,18.00,,72.00,,,,,
41.00,2000.00,3.00,"1",5.00,0.10,14.50,,,,,,,
41.00,2001.00,3.00,"1",6.00,0.01,9.10,,,,,,,
41.00,2002.00,3.00,"1",5.00,0.01,10.40,,,,,,,
41.00,2003.00,3.00,"1",5.00,0.07,16.10,,,,,,,
41.00,2004.00,3.00,"1",5.00,0.13,19.40,,14.00,,,,,
41.00,2005.00,3.00,"1",5.00,0.08,15.40,,,,,,,
41.00,2006.00,3.00,"1",5.00,0.07,15.00,,,,,,,
41.00,2007.00,3.00,"1",2.00,0.15,22.50,,508.00,,,,,
41.00,2008.00,3.00,"1",5.00,0.11,17.80,,18.00,,,,,
41.00,2009.00,3.00,"1",5.00,0.08,15.90,,,,,,,
41.00,2010.00,3.00,"1",5.00,0.06,14.40,,,,,,,
41.00,2011.00,3.00,"1",5.00,0.06,13.80,,,,,,,
41.00,2012.00,3.00,"1",5.00,0.09,16.50,,,,,,,
41.00,2013.00,3.00,"1",5.00,0.03,11.20,,,,,,,
41.00,2014.00,3.00,"1",5.00,0.04,15.70,,,,,,,
41.00,2015.00,3.00,"1",5.00,0.03,11.90,,,,,,,
41.00,2016.00,3.00,"1",5.00,0.08,15.60,,,,,,,
41.00,2017.00,3.00,"1",11.00,0.03,10.90,,,,,,,
41.00,2018.00,3.00,"1",5.00,0.10,17.70,,154.00,,,,,
41.00,2019.00,3.00,"1",27.00,0.01,11.10,,,,,,,
41.00,2020.00,3.00,"1",5.00,0.03,12.00,,,,,,,
41.00,2021.00,3.00,"1",5.00,0.01,9.20,,,,,,,
41.00,2022.00,3.00,"1",5.00,0.01,10.20,,,,,,,
41.00,2023.00,3.00,"1",5.00,0.01,9.20,,,,,,,
41.00,2024.00,3.00,"1",18.00,0.73,42.60,,,,,,,
41.00,2025.00,3.00,"1",1.00,3.03,60.50,,340.00,,,,,
41.00,2026.00,3.00,"1",20.00,0.68,40.10,,341.00,,,1.00,,
41.00,2027.00,3.00,"1",5.00,0.09,16.00,,,,,,,
41.00,2028.00,3.00,"1",11.00,0.09,15.20,,,,,,,
41.00,2029.00,3.00,"1",5.00,0.04,13.10,,,,,,,
41.00,2030.00,3.00,"1",5.00,0.05,14.50,,,,,,,
41.00,2031.00,3.00,"1",5.00,0.08,15.60,,,,,,,
41.00,2032.00,3.00,"1",5.00,0.08,15.10,,,,,,,
41.00,2033.00,3.00,"1",5.00,0.11,17.20,,296.00,,,,,
41.00,2034.00,3.00,"1",5.00,0.07,15.30,,,,,,,
41.00,2035.00,3.00,"1",5.00,0.08,15.60,,,,,,,
41.00,2036.00,3.00,"1",8.00,0.07,14.90,,,,,,,
41.00,2037.00,3.00,"1",5.00,0.13,18.00,,,,,,,
41.00,2038.00,3.00,"1",5.00,0.08,13.20,,,,,,,
41.00,2039.00,3.00,"1",8.00,0.10,17.50,,88.00,,,,,
41.00,2040.00,3.00,"1",8.00,0.08,13.50,,,,,,,
41.00,2041.00,3.00,"1",5.00,0.12,17.10,,295.00,,,,,
41.00,2142.00,3.00,"1",5.00,0.12,18.50,,192.00,,,,,
41.00,2043.00,3.00,"1",5.00,0.08,15.40,,,,,,,
41.00,2044.00,3.00,"1",5.00,0.03,14.40,,,,,,,
41.00,2045.00,3.00,"1",5.00,0.05,14.60,,,,,,,
41.00,2046.00,3.00,"1",5.00,0.10,18.20,,77.00,,,,,
41.00,2047.00,3.00,"1",5.00,0.13,18.10,,28.00,,,,,
41.00,2048.00,3.00,"1",5.00,0.07,17.70,,279.00,,,,,
41.00,2049.00,3.00,"1",5.00,0.05,15.00,,,,,,,
41.00,2050.00,3.00,"1",8.00,0.04,15.20,,,,,,,
41.00,2051.00,3.00,"1",5.00,0.07,15.30,,,,,,,
41.00,2052.00,3.00,"1",5.00,0.12,17.10,,69.00,,,,,
41.00,2053.00,3.00,"1",5.00,0.11,16.50,,22.00,,,,,
41.00,2054.00,3.00,"1",11.00,0.05,13.50,,,,,,,
41.00,2055.00,3.00,"1",6.00,0.01,10.10,,,,,,,
41.00,2056.00,3.00,"1",5.00,0.03,11.40,,,,,,,
41.00,2057.00,3.00,"1",2.00,0.19,19.50,,339.00,,,,,
41.00,2058.00,3.00,"1",3.00,0.25,24.30,,338.00,,,,,
41.00,2059.00,3.00,"1",6.00,0.01,8.40,,,,,,,
41.00,2060.00,3.00,"1",6.00,0.01,9.10,,,,,,,
41.00,2061.00,3.00,"1",6.00,0.01,9.30,,,,,,,
41.00,2062.00,3.00,"1",6.00,0.01,9.20,,,,,,,
41.00,2063.00,3.00,"1",6.00,0.01,8.30,,,,,,,
41.00,2064.00,3.00,"1",3.00,0.13,20.90,,,,,,,"Fish was tagged, we did not record tag number. CS, AE"
41.00,2065.00,3.00,"1",5.00,0.10,18.10,,142.00,,,,,
42.00,2066.00,3.00,"1",3.00,0.08,19.80,,118.00,,,,,
42.00,2067.00,3.00,"1",5.00,0.01,10.00,,,,,,,
42.00,2068.00,3.00,"1",5.00,0.07,15.80,,126.00,,,,,
42.00,2069.00,3.00,"1",6.00,0.03,15.00,,,,,,,
42.00,2070.00,3.00,"1",6.00,0.01,9.90,,,,,,,
42.00,2071.00,3.00,"1",6.00,0.10,19.50,,40.00,,,,,
42.00,2072.00,3.00,"1",3.00,0.09,17.20,,162.00,,,,,
42.00,2073.00,3.00,"1",5.00,0.12,16.50,,7.00,,,,,
42.00,2074.00,3.00,"1",5.00,0.09,15.80,,218.00,,,,,
42.00,2075.00,3.00,"1",5.00,0.10,17.30,,100.00,,,,,
42.00,2076.00,3.00,"1",5.00,0.09,16.00,,127.00,,,,,
42.00,2077.00,4.00,"1",1.00,2.28,60.10,,337.00,,,,,
42.00,2078.00,3.00,"1",2.00,0.45,31.00,,336.00,,,,,
42.00,2079.00,4.00,"1",1.00,4.37,67.00,,335.00,,,,,
42.00,2080.00,4.00,"1",1.00,2.24,57.00,,334.00,,,,,
42.00,2081.00,3.00,"1",1.00,2.18,61.50,,333.00,,,,,
42.00,2082.00,3.00,"1",15.00,0.68,44.00,,332.00,,,,,
42.00,2083.00,3.00,"1",15.00,0.29,32.00,,331.00,,,,,
42.00,2084.00,3.00,"1",5.00,0.12,16.50,,26.00,,,,,
42.00,2085.00,3.00,"1",5.00,0.03,15.90,,17.00,,,,,
42.00,2086.00,3.00,"1",5.00,0.08,15.80,,9.00,,,,,
42.00,2087.00,3.00,"1",6.00,0.01,9.00,,,,,,,
42.00,2088.00,3.00,"1",5.00,0.01,12.00,,,,,,,
42.00,2089.00,3.00,"1",5.00,0.04,14.00,,,,,,,
42.00,2090.00,3.00,"1",5.00,0.12,17.90,,37.00,,,,,"Hole in head"
42.00,2091.00,3.00,"1",5.00,0.05,14.90,,,,,,,
42.00,2092.00,3.00,"1",5.00,0.01,10.20,,,,,,,
42.00,2093.00,3.00,"1",5.00,0.07,13.10,,,,,,,
42.00,2094.00,3.00,"1",5.00,0.12,17.00,,95.00,,,,,
42.00,2095.00,3.00,"1",27.00,0.12,10.50,,,,,,,"Shiny growth, anterior end"
42.00,2096.00,3.00,"1",5.00,0.14,19.10,,60.00,,,,,
42.00,2097.00,3.00,"1",11.00,0.08,12.10,,,,,,,
42.00,2098.00,3.00,"1",11.00,0.03,10.90,,,,,,,
42.00,2099.00,3.00,"1",5.00,0.08,16.20,,193.00,,,,,
42.00,2100.00,3.00,"1",5.00,0.01,10.30,,,,,,,
42.00,2101.00,3.00,"1",5.00,0.01,9.50,,,,,,,
42.00,2102.00,3.00,"1",11.00,0.01,9.00,,,,,,,
42.00,2103.00,3.00,"1",5.00,0.01,9.90,,,,,,,
42.00,2104.00,3.00,"1",5.00,0.10,17.00,,165.00,,,,,
42.00,2105.00,3.00,"1",10.00,0.01,8.10,,,,,1.00,,"invasive species"
42.00,2106.00,3.00,"1",6.00,0.01,9.10,,,,,,,
42.00,2107.00,3.00,"1",6.00,0.01,8.80,,,,,,,
42.00,2108.00,3.00,"1",6.00,0.01,8.20,,,,,,,
42.00,2109.00,3.00,"1",6.00,0.01,8.10,,,,,,,
42.00,2110.00,3.00,"1",6.00,0.01,8.70,,,,,,,
42.00,2111.00,3.00,"1",6.00,0.01,8.90,,,,,,,
42.00,2112.00,3.00,"1",6.00,0.01,7.60,,,,,,,
42.00,2113.00,3.00,"1",6.00,0.01,7.90,,,,,,,
42.00,2114.00,3.00,"1",6.00,0.01,8.10,,,,,,,
42.00,2115.00,3.00,"1",23.00,1.53,57.20,,330.00,,,,,
42.00,2116.00,3.00,"1",6.00,0.01,8.00,,,,,,,
42.00,2117.00,3.00,"1",6.00,0.01,7.40,,,,,,,
42.00,2118.00,3.00,"1",6.00,0.01,10.10,,,,,,,
42.00,2119.00,3.00,"1",6.00,0.01,9.10,,,,,,,
42.00,2120.00,3.00,"1",6.00,0.01,9.20,,,,,,,
42.00,2121.00,3.00,"1",6.00,0.01,8.70,,,,,,,
42.00,2122.00,3.00,"1",6.00,0.01,9.50,,,,,,,
42.00,2123.00,3.00,"1",6.00,0.01,6.50,,,,,,,
42.00,2124.00,3.00,"1",6.00,0.01,6.90,,,,,,,
42.00,2125.00,3.00,"1",6.00,0.01,6.80,,,,,,,
42.00,2126.00,3.00,"1",5.00,0.07,15.10,,110.00,,,,,
42.00,2127.00,3.00,"1",5.00,0.07,14.20,,,,,,,
42.00,2128.00,3.00,"1",3.00,0.03,13.90,,,,,,,
42.00,2129.00,3.00,"1",27.00,0.01,9.80,,,,,,,
42.00,2130.00,3.00,"1",27.00,0.01,9.90,,,,,,,
42.00,2131.00,5.00,"1",22.00,0.50,46.10,,,,,1.00,,
42.00,2132.00,5.00,"1",5.00,0.09,17.30,,,,,,,
42.00,2133.00,5.00,"1",22.00,0.70,52.40,,329.00,,,,,
42.00,2134.00,5.00,"1",3.00,0.07,19.90,,180.00,,,,,
42.00,2135.00,5.00,"1",5.00,0.08,17.00,,90.00,,,,,
42.00,2136.00,3.00,"1",23.00,2.03,61.90,,328.00,,,,,
43.00,2137.00,3.00,"3",6.00,0.01,7.60,,,,,1.00,,
43.00,2138.00,3.00,"3",6.00,0.01,7.10,,,,,,,
43.00,2139.00,3.00,"3",6.00,0.01,8.90,,,,,,,
43.00,2140.00,3.00,"3",6.00,0.01,7.10,,,,,,,
43.00,2141.00,3.00,"3",6.00,0.01,8.30,,,,,,,
43.00,2142.00,3.00,"3",6.00,0.01,10.90,,,,,,,
43.00,2143.00,3.00,"3",6.00,0.01,9.80,,,,,,,
43.00,2144.00,3.00,"3",6.00,0.01,8.00,,,,,,,
43.00,2145.00,3.00,"3",6.00,0.01,10.00,,,,,,,
43.00,2146.00,3.00,"3",6.00,0.01,8.90,,,,,,,
43.00,2147.00,3.00,"3",6.00,0.01,8.60,,,,,,,
43.00,2148.00,3.00,"3",6.00,0.01,10.20,,,,,,,
43.00,2149.00,3.00,"3",6.00,0.01,9.40,,,,,,,
43.00,2150.00,3.00,"3",6.00,0.01,8.50,,,,,,,
43.00,2151.00,3.00,"3",6.00,0.01,9.40,,,,,,,
43.00,2152.00,3.00,"3",6.00,0.01,8.40,,,,,,,
43.00,2153.00,3.00,"3",6.00,0.01,8.80,,,,,,,
43.00,2154.00,3.00,"3",6.00,0.01,9.80,,,,,,,
43.00,2155.00,3.00,"3",6.00,0.01,9.60,,,,,,,
43.00,2156.00,3.00,"3",6.00,0.01,8.70,,,,,,,
43.00,2157.00,3.00,"3",10.00,0.01,7.20,,,,,1.00,,"invasive species"
43.00,2158.00,3.00,"3",11.00,0.08,15.00,,151.00,,,,,
43.00,2159.00,3.00,"3",6.00,0.01,8.20,,,,,,,
43.00,2160.00,3.00,"3",6.00,0.01,7.50,,,,,,,
43.00,2161.00,3.00,"3",6.00,0.01,8.80,,,,,,,
43.00,2162.00,3.00,"3",6.00,0.01,8.10,,,,,,,
43.00,2163.00,3.00,"3",6.00,0.01,9.00,,,,,,,
43.00,2164.00,3.00,"3",2.00,0.01,7.80,,,,,,,
43.00,2165.00,3.00,"1",18.00,3.71,48.00,,153.00,,,,,
43.00,2166.00,3.00,"1",3.00,0.19,25.20,,43.00,,,,,"On right side, Bite mark and deformed fin"
43.00,2167.00,3.00,"1",6.00,0.01,8.60,,,,,,,
43.00,2168.00,3.00,"1",6.00,0.01,7.20,,,,,,,
43.00,2169.00,3.00,"1",6.00,0.01,7.40,,,,,,,
43.00,2170.00,3.00,"1",6.00,0.01,9.50,,,,,,,
43.00,2171.00,3.00,"1",6.00,0.01,8.20,,,,,,,
43.00,2172.00,3.00,"1",6.00,0.01,7.60,,,,,,,
43.00,2173.00,3.00,"1",6.00,0.01,8.00,,,,,,,
43.00,2174.00,3.00,"1",6.00,0.01,6.50,,,,,,,
43.00,2175.00,3.00,"1",6.00,0.01,6.50,,,,,,,
43.00,2176.00,3.00,"1",6.00,0.01,8.40,,,,,,,
43.00,2177.00,3.00,"1",6.00,0.01,7.00,,,,,,,
43.00,2178.00,3.00,"1",6.00,0.01,8.50,,,,,,,
43.00,2179.00,3.00,"1",6.00,0.01,6.70,,,,,,,
43.00,2180.00,3.00,"1",6.00,0.01,6.00,,,,,,,
43.00,2181.00,3.00,"1",6.00,0.01,8.20,,,,,,,
43.00,2181.00,3.00,"1",27.00,0.01,11.50,,,,,,,
43.00,2183.00,3.00,"1",5.00,0.09,17.00,,93.00,,,,,
43.00,2184.00,3.00,"1",6.00,0.01,9.50,,,,,,,
43.00,2185.00,3.00,"1",6.00,0.01,5.90,,,,,,,
43.00,2186.00,3.00,"1",6.00,0.01,8.90,,,,,,,
43.00,2187.00,4.00,"3",1.00,2.70,62.20,,327.00,,,,,
43.00,2188.00,3.00,"3",6.00,0.08,20.20,,13.00,,,,,
43.00,2189.00,3.00,"3",6.00,0.01,7.80,,,,,,,
43.00,2190.00,3.00,"3",6.00,0.01,7.20,,,,,,,
43.00,2191.00,3.00,"3",6.00,0.01,7.60,,,,,1.00,,
43.00,2192.00,3.00,"3",6.00,0.01,7.10,,,,,1.00,,
43.00,2193.00,3.00,"3",6.00,0.01,9.00,,,,,1.00,,
43.00,2194.00,3.00,"3",6.00,0.01,8.50,,,,,,,
43.00,2195.00,3.00,"3",6.00,0.01,8.00,,,,,,,
43.00,2196.00,3.00,"3",6.00,0.01,7.20,,,,,,,
43.00,2197.00,3.00,"3",6.00,0.01,7.50,,,,,,,
43.00,2198.00,3.00,"3",6.00,0.01,9.00,,,,,,,
43.00,2199.00,5.00,"2",22.00,0.92,54.60,,,,,,,
44.00,2200.00,3.00,"3",1.00,6.00,73.10,,20.00,,,,,
44.00,2201.00,3.00,"3",6.00,0.01,7.60,,,,,,,
44.00,2202.00,3.00,"3",6.00,0.01,8.50,,,,,,,
44.00,2203.00,3.00,"3",6.00,0.01,7.90,,,,,,,
44.00,2204.00,3.00,"3",6.00,0.01,8.30,,,,,,,
44.00,2205.00,3.00,"3",6.00,0.01,7.70,,,,,,,
44.00,2207.00,3.00,"3",6.00,0.01,8.00,,,,,,,
44.00,2208.00,3.00,"3",2.00,0.01,7.70,,,,,,,
44.00,2209.00,1.00,"1",4.00,0.04,13.80,,,,,,,
44.00,2210.00,3.00,"3",6.00,0.01,8.60,,,,,,,
44.00,2211.00,3.00,"3",6.00,0.01,9.00,,,,,,,
44.00,2212.00,3.00,"3",5.00,0.01,10.00,,,,,,,
44.00,2213.00,4.00,"3",1.00,9.77,85.80,,21.00,,,,,
44.00,2214.00,3.00,"3",10.00,0.01,9.00,,,,,1.00,,"invasive species"
45.00,2257.00,3.00,"1",6.00,0.01,6.90,,,,,,,
45.00,2258.00,3.00,"1",6.00,0.01,6.90,,,,,,,
45.00,2259.00,3.00,"1",6.00,0.01,8.20,,,,,,,
45.00,2260.00,3.00,"1",6.00,0.01,7.70,,,,,1.00,,
45.00,2261.00,3.00,"1",6.00,0.01,9.90,,,,,,,
45.00,2262.00,3.00,"1",6.00,0.01,7.00,,,,,,,
45.00,2263.00,3.00,"1",6.00,0.01,6.90,,,,,,,
45.00,2264.00,3.00,"1",6.00,0.01,7.30,,,,,,,
45.00,2265.00,3.00,"1",6.00,0.01,9.00,,,,,,,
45.00,2266.00,3.00,"1",6.00,0.01,7.90,,,,,,,
45.00,2267.00,3.00,"1",6.00,0.01,8.70,,,,,,,
45.00,2268.00,3.00,"1",6.00,0.01,8.00,,,,,,,
45.00,2269.00,3.00,"1",6.00,0.01,8.70,,,,,,,
45.00,2270.00,3.00,"1",6.00,0.01,7.30,,,,,,,
45.00,2271.00,3.00,"1",6.00,0.01,8.10,,,,,,,
45.00,2272.00,3.00,"1",6.00,0.01,8.40,,,,,,,
45.00,2273.00,3.00,"1",6.00,0.01,8.20,,,,,,,
45.00,2274.00,3.00,"1",6.00,0.01,7.10,,,,,,,
45.00,2275.00,3.00,"1",5.00,0.08,15.50,,,,,,,
45.00,2276.00,3.00,"1",5.00,0.11,17.10,,181.00,,,,,
45.00,2277.00,3.00,"1",5.00,0.05,13.90,,,,,,,
45.00,2278.00,3.00,"1",5.00,0.12,17.30,,17.00,,,,,
45.00,2279.00,3.00,"1",5.00,0.05,14.20,,,,,,,
45.00,2280.00,3.00,"1",3.00,0.09,19.50,,24.00,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
46.00,2281.00,4.00,"2",4.00,0.07,16.50,,,,,,,
46.00,2282.00,3.00,"1",15.00,0.41,35.50,,23.00,,,,,
46.00,2283.00,3.00,"1",3.00,0.16,22.40,,29.00,,,,,
46.00,2284.00,3.00,"1",26.00,0.30,26.00,,450.00,,,,,
46.00,2285.00,3.00,"1",6.00,0.01,7.50,,,,,,,
46.00,2286.00,3.00,"1",6.00,0.01,7.20,,,,,,,
46.00,2287.00,3.00,"1",6.00,0.01,9.20,,,,,,,
46.00,2288.00,3.00,"1",6.00,0.01,7.00,,,,,,,
46.00,2289.00,3.00,"1",6.00,0.01,7.40,,,,,,,
46.00,2290.00,3.00,"1",6.00,0.01,8.20,,,,,,,
46.00,2291.00,3.00,"1",6.00,0.01,8.10,,,,,,,
46.00,2292.00,3.00,"1",11.00,0.11,16.00,,,,,,,
46.00,2293.00,3.00,"1",5.00,0.12,17.40,,,,,,,
46.00,2294.00,3.00,"1",11.00,0.08,15.30,,,,,,,
46.00,2295.00,3.00,"1",5.00,0.04,13.20,,,,,,,
46.00,2296.00,4.00,"2",4.00,0.05,12.80,,,,,,,
46.00,2297.00,4.00,"2",4.00,0.10,17.70,,,,,,,
46.00,2298.00,4.00,"2",11.00,0.07,13.20,,,,,,,
46.00,2299.00,2.00,"2",18.00,0.01,7.10,,,,,,,
46.00,2300.00,3.00,"1",27.00,0.01,5.20,,,,,,,
47.00,2301.00,3.00,"3",6.00,0.01,7.40,,,,,,,
47.00,2302.00,3.00,"3",6.00,0.01,10.10,,,,,,,
47.00,2303.00,3.00,"3",6.00,0.01,9.50,,,,,,,
47.00,2304.00,3.00,"3",6.00,0.01,8.20,,,,,,,
47.00,2305.00,3.00,"3",6.00,0.01,7.50,,,,,,,
47.00,2306.00,3.00,"3",6.00,0.01,8.10,,,,,,,
47.00,2307.00,3.00,"3",6.00,0.01,9.80,,,,,,,
47.00,2308.00,3.00,"3",6.00,0.01,11.30,,,,,,,
47.00,2309.00,3.00,"3",6.00,0.01,10.10,,,,,,,
47.00,2310.00,3.00,"3",3.00,0.01,7.90,,,,,,,
47.00,2311.00,3.00,"3",6.00,0.01,10.00,,,,,,,
47.00,2312.00,3.00,"3",6.00,0.01,8.00,,,,,,,
47.00,2313.00,3.00,"3",30.00,0.01,9.60,,,,,,,
47.00,2314.00,3.00,"3",6.00,0.01,8.00,,,,,,,
47.00,2315.00,3.00,"3",5.00,0.06,15.00,,,,,,,
47.00,2316.00,3.00,"3",6.00,0.01,10.50,,,,,,,
47.00,2317.00,4.00,"4",1.00,3.25,58.50,,449.00,,,,,
47.00,2318.00,3.00,"2",2.00,0.27,27.10,,448.00,,,,,
47.00,2319.00,3.00,"3",6.00,0.01,10.00,,,,,,,
47.00,2320.00,3.00,"3",6.00,0.01,10.00,,,,,,,
47.00,2321.00,3.00,"3",6.00,0.01,10.00,,,,,,,
47.00,2322.00,3.00,"3",6.00,0.01,9.00,,,,,,,
47.00,2323.00,3.00,"3",6.00,0.01,9.50,,,,,,,
47.00,2324.00,3.00,"3",6.00,0.01,7.50,,,,,,,
47.00,2325.00,3.00,"3",6.00,0.01,9.60,,,,,,,
47.00,2326.00,3.00,"3",6.00,0.01,7.90,,,,,,,
47.00,2327.00,3.00,"3",6.00,0.01,9.90,,,,,,,
47.00,2328.00,3.00,"3",5.00,0.05,14.50,,,,,,,
47.00,2329.00,4.00,"4",1.00,4.35,66.20,,447.00,,,,,
48.00,2330.00,3.00,"3",6.00,0.01,9.50,,,,,,,
48.00,2331.00,3.00,"3",6.00,0.01,9.80,,,,,,,
48.00,2332.00,3.00,"3",6.00,0.01,7.30,,,,,,,
48.00,2333.00,3.00,"3",6.00,0.01,7.00,,,,,,,
48.00,2334.00,3.00,"3",6.00,0.01,8.40,,,,,,,
48.00,2335.00,3.00,"3",6.00,0.01,8.30,,,,,,,
48.00,2336.00,3.00,"3",6.00,0.01,7.70,,,,,,,
48.00,2337.00,3.00,"3",6.00,0.01,9.10,,,,,,,
48.00,2338.00,3.00,"3",6.00,0.01,7.90,,,,,,,
48.00,2339.00,3.00,"3",6.00,0.01,8.70,,,,,,,
48.00,2340.00,3.00,"3",6.00,0.01,9.80,,,,,,,
48.00,2341.00,3.00,"3",6.00,0.01,8.90,,,,,,,
48.00,2342.00,1.00,"4",4.00,0.09,17.50,,445.00,,,,,
48.00,2343.00,3.00,"3",6.00,0.01,8.10,,,,,,,
48.00,2344.00,3.00,"3",6.00,0.01,11.00,,,,,,,
44.00,2206.00,3.00,"3",6.00,0.01,9.90,,,,,,,
44.00,2215.00,3.00,"3",3.00,0.07,17.70,,163.00,,,,,
44.00,2216.00,3.00,"3",3.00,0.01,9.00,,,,,,,
44.00,2217.00,3.00,"3",6.00,0.01,7.20,,,,,,,
44.00,2218.00,3.00,"3",6.00,0.01,8.50,,,,,,,
44.00,2219.00,3.00,"3",6.00,0.01,6.80,,,,,,,
44.00,2220.00,3.00,"3",6.00,0.01,9.10,,,,,,,
44.00,2223.00,3.00,"3",6.00,0.01,7.00,,,,,,,
44.00,2224.00,3.00,"3",6.00,0.01,8.80,,,,,,,
44.00,2225.00,3.00,"3",6.00,0.01,7.70,,,,,,,
44.00,2226.00,3.00,"3",6.00,0.01,7.30,,,,,,,
44.00,2227.00,3.00,"3",6.00,0.01,6.60,,,,,,,
44.00,2228.00,3.00,"3",6.00,0.01,6.70,,,,,,,
44.00,2229.00,3.00,"3",6.00,0.01,6.90,,,,,,,
44.00,2230.00,3.00,"3",6.00,0.01,8.40,,,,,,,
44.00,2231.00,3.00,"3",6.00,0.01,7.00,,,,,,,
44.00,2232.00,3.00,"3",6.00,0.01,6.90,,,,,,,
44.00,2233.00,3.00,"3",6.00,0.01,7.50,,,,,,,
44.00,2234.00,3.00,"3",6.00,0.01,9.20,,,,,,,
44.00,2235.00,3.00,"3",6.00,0.01,7.10,,,,,,,
44.00,2236.00,3.00,"3",6.00,0.01,7.60,,,,,,,
